"id","foreign_key_id","source","industry_category","class_id","industry_nace"
"3507","571019","jobfind","Hospitality","55.1","Hotels and similar accommodation"
"3508","571020","jobfind","Healthcare","86.1","Hospital activities"
"3509","571022","jobfind","Health and Wellness","86.96","Traditional, complementary and alternative medicine activities"
"3510","571023","jobfind","Logistics","52.25","Logistics service activities"
"3511","571024","jobfind",,,
"3512","571025","jobfind","Insurance","65.11","Life insurance"
"3513","571026","jobfind","Healthcare","86.1","Hospital activities"
"3514","571040","jobfind","Food Industry/Restaurant","56.11","Restaurant activities"
"3515","571041","jobfind","Food Service/Hospitality","56.11","Restaurant activities"
"3516","571042","jobfind","Retail","46.42","Wholesale of clothing and footwear"
"3517","571043","jobfind","Logistics/Fleet Management","52.25","Logistics service activities"
"3518","571044","jobfind","Construction and Infrastructure","41.0","Construction of residential and non-residential buildings"
"3519","571046","jobfind","Hospitality","55.1","Hotels and similar accommodation"
"3520","571048","jobfind","Professional Services Consulting","70.2","Business and other management consultancy activities"
"3521","571049","jobfind","Construction and Public Works","42.99","Construction of other civil engineering projects n.e.c."
"3522","571051","jobfind","Commercial Services","82.4","Intermediation service activities for business support service activities n.e.c."
"3523","571053","jobfind","Health and Beauty/Aesthetics","96.22","Beauty care and other beauty treatment activities"
"3524","571054","jobfind","Healthcare or Beauty Services","96.22","Beauty care and other beauty treatment activities"
"3525","571055","jobfind","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3526","571056","jobfind","Hospitality","55.1","Hotels and similar accommodation"
"3527","571057","jobfind","Hospitality","55.1","Hotels and similar accommodation"
"3528","571058","jobfind","Fashion Retail","46.42","Wholesale of clothing and footwear"
"3529","571059","jobfind","Food Distribution","56.12","Mobile food service activities"
"3530","571060","jobfind","Human Resources or Staffing Services","78.2","Temporary employment agency activities and other human resource provisions"
"3531","571061","jobfind","Hospitality or Tourism","79.9","Other reservation service and related activities"
"3532","571062","jobfind","Transportation or Aviation Services","52.23","Service activities incidental to air transportation"
"3533","571065","jobfind","Service Provider","96.4","Intermediation service activities for personal services"
"3534","571066","jobfind","Real Estate","68.11","Buying and selling of own real estate"
"3535","571070","jobfind","Food and Beverage","56.12","Mobile food service activities"
"3536","571074","jobfind","Packaging machines and robotic applications","28.22","Manufacture of lifting and handling equipment"
"3537","571077","jobfind","Manufacturing of packaging machines, robotic applications and power systems","28.22","Manufacture of lifting and handling equipment"
"3538","571078","jobfind","Hospitality or Tourism","79.9","Other reservation service and related activities"
"3539","571079","jobfind","Manufacturing","28.97","Manufacture of additive manufacturing machinery"
"3540","571080","jobfind","Food Service/Hospitality","56.11","Restaurant activities"
"3541","571082","jobfind","Retail","46.42","Wholesale of clothing and footwear"
"3542","571083","jobfind","Accounting/Finance","69.2","Accounting, bookkeeping and auditing activities; tax consultancy"
"3543","571084","jobfind",,,
"3544","571085","jobfind","Food Processing or Meat Industry","10.11","Processing and preserving of meat, except of poultry meat"
"3545","571087","jobfind","Automotive Spare Parts and Garage Equipment","46.72","Wholesale of motor vehicle parts and accessories"
"3546","571088","jobfind","Sales and Marketing","82.4","Intermediation service activities for business support service activities n.e.c."
"3547","571089","jobfind","Beverage Distribution","56.3","Beverage serving activities"
"3548","571090","jobfind","Industrial Cooling and Air Conditioning","28.25","Manufacture of non-domestic air conditioning equipment"
"3549","571094","jobfind","Food Trading","46.32","Wholesale of meat, meat products, fish and fish products"
"3550","571096","jobfind",,,
"3551","571097","jobfind","Accounting Office","69.2","Accounting, bookkeeping and auditing activities; tax consultancy"
"3552","571098","jobfind","Hospitality/Wellness","55.1","Hotels and similar accommodation"
"3553","571099","jobfind","Manufacturing/Industrial Equipment","28.99","Manufacture of other special-purpose machinery n.e.c."
"3554","571101","jobfind","Hospitality/Tourism","79.9","Other reservation service and related activities"
"3555","571102","jobfind","Retail or Sales","47.76","Retail sale of flowers, plants, fertilisers, pets and pet food"
"3556","571104","jobfind","Wood industry","2.2","Logging"
"3557","571105","jobfind","Fashion or Textile Industry","14.22","Manufacture of underwear"
"3558","571106","jobfind","Electrical Installation and Maintenance","43.21","Electrical installation"
"3559","571107","jobfind","Sales or Marketing","73.11","Activities of advertising agencies"
"3560","571108","jobfind","Electrical Installation and Maintenance","43.21","Electrical installation"
"3561","571109","jobfind","Hospitality","55.1","Hotels and similar accommodation"
"3562","571110","jobfind","Manufacturing or Automotive","29.1","Manufacture of motor vehicles"
"3563","571111","jobfind","Maritime Equipment","30.13","Building of military ships and vessels"
"3564","571112","jobfind","Blockchain, Crypto, Finance","66.19","Other activities auxiliary to financial services, except insurance and pension funding"
"3565","571113","jobfind","Electronics and Technology","26.11","Manufacture of electronic components"
"3566","571115","jobfind","Hospitality","55.1","Hotels and similar accommodation"
"3567","571116","jobfind","Construction","41.0","Construction of residential and non-residential buildings"
"3568","571117","jobfind","Commercial sector","74.99","All other professional, scientific and technical activities n.e.c."
"3569","571118","jobfind","Manufacturing or Production","28.99","Manufacture of other special-purpose machinery n.e.c."
"3570","571119","jobfind","Food Service/Hospitality","56.11","Restaurant activities"
"3571","571120","jobfind","Real Estate Management","68.31","Intermediation service activities for real estate activities"
"3572","571121","jobfind","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3573","571122","jobfind","Telecommunications","61.1","Wired, wireless, and satellite telecommunication activities"
"3574","571123","jobfind","Cosmetics industry","20.42","Manufacture of perfume and toilet preparations"
"3575","571125","jobfind","Hospitality","55.1","Hotels and similar accommodation"
"3576","571126","jobfind","Retail/Food Service","56.11","Restaurant activities"
"3577","571128","jobfind","Woodwork or Furniture Industry","95.24","Repair and maintenance of furniture and home furnishings"
"3578","571129","jobfind","Tourism and Hospitality","79.9","Other reservation service and related activities"
"3579","571131","jobfind","Food Service / Restaurant Industry","56.11","Restaurant activities"
"3580","571132","jobfind","Marketing and Sales","73.3","Public relations and communication activities"
"3581","571133","jobfind","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3582","571134","jobfind","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3583","571137","jobfind","Energy sector","35.12","Production of electricity from renewable sources"
"3584","571140","jobfind","Hospitality","55.1","Hotels and similar accommodation"
"3585","571141","jobfind","Hospitality","55.1","Hotels and similar accommodation"
"3586","571142","jobfind","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3587","571143","jobfind","Hospitality","55.1","Hotels and similar accommodation"
"3588","571146","jobfind","Marketing/Sales","73.11","Activities of advertising agencies"
"3589","571147","jobfind","Retail","46.42","Wholesale of clothing and footwear"
"3590","571148","jobfind","Electronics/Technology","26.11","Manufacture of electronic components"
"3591","571151","jobfind","Accounting and Financial Services","69.2","Accounting, bookkeeping and auditing activities; tax consultancy"
"3592","571152","jobfind","Logistics or Admin position","52.25","Logistics service activities"
"3593","571153","jobfind",,,
"3594","571154","jobfind","Food Service/Hospitality","56.11","Restaurant activities"
"3595","571155","jobfind","Food Service/Retail","56.11","Restaurant activities"
"3596","571156","jobfind",,,
"3597","571158","jobfind","Manufacturing / Construction","28.97","Manufacture of additive manufacturing machinery"
"3598","571160","jobfind","Fitness and Wellness","85.51","Sports and recreation education"
"3599","571161","jobfind","Facility Management Services","81.1","Combined facilities support activities"
"3600","571162","jobfind","Food Industry","10.89","Manufacture of other food products n.e.c."
"3601","571163","jobfind","Food Production and Export","10.89","Manufacture of other food products n.e.c."
"3602","571164","jobfind","Food and Beverage","56.12","Mobile food service activities"
"3603","571165","jobfind","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3604","571168","jobfind","Healthcare","86.1","Hospital activities"
"3605","571169","jobfind","Education","85.31","General secondary education"
"3606","571170","jobfind","Construction","41.0","Construction of residential and non-residential buildings"
"3607","571171","jobfind","Construction","41.0","Construction of residential and non-residential buildings"
"3608","571172","jobfind","Green sector","47.3","Retail sale of automotive fuel"
"3609","571173","jobfind","Accounting and Finance","69.2","Accounting, bookkeeping and auditing activities; tax consultancy"
"3610","571174","jobfind","Food Service/Hospitality","56.11","Restaurant activities"
"3611","571175","jobfind","Insurance and Financial Services","66.22","Activities of insurance agents and brokers"
"3612","571176","jobfind","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3613","571177","jobfind","Food/Bakery","10.71","Manufacture of bread; manufacture of fresh pastry goods and cakes"
"3614","571178","jobfind","Logistics","52.25","Logistics service activities"
"3615","571179","jobfind","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3616","571182","jobfind","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3617","571183","jobfind","Food Service/Hospitality","56.11","Restaurant activities"
"3618","571184","jobfind","Tourism Industry","79.9","Other reservation service and related activities"
"3619","571185","jobfind","Hospitality","55.1","Hotels and similar accommodation"
"3620","571187","jobfind",,,
"3621","571190","jobfind","Hospitality","55.1","Hotels and similar accommodation"
"3622","571191","jobfind","Hospitality","55.1","Hotels and similar accommodation"
"3623","571193","jobfind","Automotive","29.31","Manufacture of electrical and electronic equipment for motor vehicles"
"3624","571196","jobfind","Food and Beverage","56.12","Mobile food service activities"
"3625","571197","jobfind","Fashion or Retail Industry","46.45","Wholesale of perfume and cosmetics"
"3626","571198","jobfind",,,
"3627","571199","jobfind","Food Service","56.11","Restaurant activities"
"3628","571200","jobfind","Hospitality/Tourism","79.9","Other reservation service and related activities"
"3629","571202","jobfind","Hospitality/Food Service","56.11","Restaurant activities"
"3630","571204","jobfind","Food Service/Hospitality","56.11","Restaurant activities"
"3631","571205","jobfind",,,
"3632","571206","jobfind","Beauty and Wellness","86.96","Traditional, complementary and alternative medicine activities"
"3633","571207","jobfind","Food Service or Hospitality","56.11","Restaurant activities"
"3634","571209","jobfind","Logistics/Supply Chain","52.25","Logistics service activities"
"3635","571210","jobfind","ESG (Environmental, Social, Governance) Sector","84.13","Regulation of and contribution to more efficient operation of businesses"
"3636","571212","jobfind","Retail","46.42","Wholesale of clothing and footwear"
"3637","571213","jobfind","Accounting","69.2","Accounting, bookkeeping and auditing activities; tax consultancy"
"3638","571214","jobfind","Industrial Timber Processing","2.2","Logging"
"3639","571215","jobfind","Fashion/Mens Streetwear","46.42","Wholesale of clothing and footwear"
"3640","571216","jobfind","Tourism","79.9","Other reservation service and related activities"
"3641","571218","jobfind","Hospitality or Tourism","79.9","Other reservation service and related activities"
"3642","571219","jobfind","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3643","571221","jobfind","Fertilizer Industry","20.15","Manufacture of fertilisers and nitrogen compounds"
"3644","571223","jobfind","Food Production or Retail","47.22","Retail sale of meat and meat products"
"3645","571224","jobfind","Transportation and Delivery","53.2","Other postal and courier activities"
"3646","571225","jobfind","Sports or Retail","47.72","Retail sale of footwear and leather goods"
"3647","571226","jobfind",,,
"3648","571229","jobfind","Construction","41.0","Construction of residential and non-residential buildings"
"3649","571230","jobfind","Sales and Marketing","82.4","Intermediation service activities for business support service activities n.e.c."
"3650","571231","jobfind","Consulting","74.99","All other professional, scientific and technical activities n.e.c."
"3651","571233","jobfind","Hotel Industry","55.1","Hotels and similar accommodation"
"3652","571234","jobfind","Retail/Clothing","46.45","Wholesale of perfume and cosmetics"
"3653","571236","jobfind","Retail","46.42","Wholesale of clothing and footwear"
"3654","571239","jobfind","Professional Education","85.69","Educational support activities n.e.c."
"3655","571241","jobfind","Sales and Customer Service","47.76","Retail sale of flowers, plants, fertilisers, pets and pet food"
"3656","571242","jobfind","Telecommunications","61.1","Wired, wireless, and satellite telecommunication activities"
"3657","571244","jobfind","Sales and Marketing","82.4","Intermediation service activities for business support service activities n.e.c."
"3658","571245","jobfind","Sales and Customer Service","47.76","Retail sale of flowers, plants, fertilisers, pets and pet food"
"3659","571246","jobfind","Tourism or Hospitality","79.9","Other reservation service and related activities"
"3660","571247","jobfind","Retail/Bookstore","47.62","Retail sale of newspapers, and other periodical publications and stationery"
"3661","571248","jobfind","Construction Materials","23.61","Manufacture of concrete products for construction purposes"
"3662","571249","jobfind","Sales and Customer Service","47.76","Retail sale of flowers, plants, fertilisers, pets and pet food"
"3663","571250","jobfind","Industrial Packaging","82.92","Packaging activities"
"3664","571251","jobfind","Industrial Packaging Sector","82.92","Packaging activities"
"3665","571252","jobfind","Manufacturing/Industry (Paint)","28.97","Manufacture of additive manufacturing machinery"
"3666","571253","jobfind","Sales and Marketing","82.4","Intermediation service activities for business support service activities n.e.c."
"3667","571254","jobfind","Color industry","20.12","Manufacture of dyes and pigments"
"3668","571256","jobfind","Automotive or Manufacturing","29.1","Manufacture of motor vehicles"
"3669","571257","jobfind","Food and Beverage","56.12","Mobile food service activities"
"3670","571258","jobfind","Meat processing industry","10.11","Processing and preserving of meat, except of poultry meat"
"3671","571259","jobfind","Retail","46.42","Wholesale of clothing and footwear"
"3672","571261","jobfind","Banking/Financial Services","66.19","Other activities auxiliary to financial services, except insurance and pension funding"
"3673","515719","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3674","515720","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3675","515721","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3676","515722","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3677","515723","skywalker","Hospitality or Tourism","79.9","Other reservation service and related activities"
"3678","515724","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3679","515725","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3680","515726","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3681","515727","skywalker","Hospitality, Tourism","79.9","Other reservation service and related activities"
"3682","515728","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"3683","515729","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"3684","515730","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3685","515731","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3686","515944","skywalker","Food Industry","10.89","Manufacture of other food products n.e.c."
"3687","515945","skywalker","Hospitality/Luxury Lifestyle","55.1","Hotels and similar accommodation"
"3688","515946","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"3689","515947","skywalker","Hospitality/Restaurant Industry","56.11","Restaurant activities"
"3690","515948","skywalker","Hospitality/Luxury Lifestyle","55.1","Hotels and similar accommodation"
"3691","515949","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3692","515950","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3693","515951","skywalker","Healthcare","86.1","Hospital activities"
"3694","515952","skywalker","Healthcare","86.1","Hospital activities"
"3695","515953","skywalker","Healthcare","86.1","Hospital activities"
"3696","515954","skywalker","Healthcare","86.1","Hospital activities"
"3697","515955","skywalker","Healthcare or Medical Services","86.1","Hospital activities"
"3698","515956","skywalker","Healthcare/Medical Services","86.1","Hospital activities"
"3699","515957","skywalker","Healthcare","86.1","Hospital activities"
"3700","515958","skywalker","Healthcare","86.1","Hospital activities"
"3701","515959","skywalker","Hospitality or Hotel Industry","79.9","Other reservation service and related activities"
"3702","515960","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"3703","515961","skywalker","Tourism/Wine Industry","79.9","Other reservation service and related activities"
"3704","515962","skywalker","Wine and Beverage Industry","46.34","Wholesale of beverages"
"3705","515963","skywalker","Tourism and Hospitality","79.9","Other reservation service and related activities"
"3706","515964","skywalker","Fashion and Mens Clothing Industry","14.22","Manufacture of underwear"
"3707","515965","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3708","515967","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3709","515968","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3710","515969","skywalker","Retail","46.42","Wholesale of clothing and footwear"
"3711","515970","skywalker","Retail/Food Service","56.11","Restaurant activities"
"3712","515971","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3713","515972","skywalker","Hospitality/Restaurant","56.11","Restaurant activities"
"3714","515973","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3715","515974","skywalker","Accounting/Finance","69.2","Accounting, bookkeeping and auditing activities; tax consultancy"
"3716","515975","skywalker","Hospitality/Hotel Management","55.1","Hotels and similar accommodation"
"3717","515976","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3718","515977","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3719","515978","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3720","515979","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3721","515980","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"3722","515981","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"3723","515982","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"3724","515983","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3725","515984","skywalker","Food Service/Catering","56.11","Restaurant activities"
"3726","515985","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"3727","515986","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3728","515987","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3729","515988","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3730","515989","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3731","515990","skywalker","Hospitality/Hotel Management","55.1","Hotels and similar accommodation"
"3732","515991","skywalker","Healthcare","86.1","Hospital activities"
"3733","515992","skywalker","Healthcare","86.1","Hospital activities"
"3734","515993","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3735","515994","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"3736","515995","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3737","515996","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3738","515997","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3739","515998","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3740","515999","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"3741","516000","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"3742","516001","skywalker","Hospitality/Wellness","55.1","Hotels and similar accommodation"
"3743","516002","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3744","516003","skywalker","Food Service Industry","56.11","Restaurant activities"
"3745","516004","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3746","516005","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3747","516006","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3748","516007","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3749","516008","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3750","516009","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3751","516010","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3752","516011","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3753","516012","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"3754","516013","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3755","516014","skywalker","Fishing industry","3.3","Support activities for fishing and aquaculture"
"3756","516015","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3757","516016","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"3758","516017","skywalker","Tourism/Hospitality","79.9","Other reservation service and related activities"
"3759","516018","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3760","516019","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3761","516020","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3762","516021","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3763","516022","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3764","516023","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3765","516024","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3766","516092","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3767","516167","skywalker","Hospitality/Entertainment","79.9","Other reservation service and related activities"
"3768","516168","skywalker","Hospitality/Service Industry","79.9","Other reservation service and related activities"
"3769","516169","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3770","516170","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3771","516171","skywalker","Food Service and Hospitality","56.11","Restaurant activities"
"3772","516172","skywalker","Hospitality Management","55.1","Hotels and similar accommodation"
"3773","516173","skywalker","Hospitality/Service Industry","79.9","Other reservation service and related activities"
"3774","516174","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3775","516175","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3776","516176","skywalker","Hospitality/Hotel Management","55.1","Hotels and similar accommodation"
"3777","516177","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3778","516178","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3779","516179","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3780","516180","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3781","516181","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3782","516182","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3783","516183","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3784","516184","skywalker","Hospitality/Restaurant Industry","56.11","Restaurant activities"
"3785","516185","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3786","516186","skywalker","Leisure and Entertainment","93.29","Amusement and recreation activities n.e.c."
"3787","516187","skywalker","Hospitality/Culinary Arts","56.11","Restaurant activities"
"3788","516194","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3789","516198","skywalker","Hospitality or Tourism","79.9","Other reservation service and related activities"
"3790","516199","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3791","516200","skywalker","Hospitality or Tourism","79.9","Other reservation service and related activities"
"3792","516201","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3793","516202","skywalker","Hospitality/Service Industry","79.9","Other reservation service and related activities"
"3794","516203","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3795","516204","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3796","516205","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3797","516206","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3798","516207","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3799","516208","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3800","516209","skywalker","Non-profit/Charity","94.99","Activities of other membership organisations n.e.c."
"3801","516210","skywalker","Hospitality/Restaurant Industry","56.11","Restaurant activities"
"3802","516211","skywalker","Hospitality/Restaurant Industry","56.11","Restaurant activities"
"3803","516212","skywalker","Food Service and Hospitality","56.11","Restaurant activities"
"3804","516213","skywalker","Hospitality/Travel/Tourism","79.9","Other reservation service and related activities"
"3805","516214","skywalker","Food Service/Hospitality","56.11","Restaurant activities"
"3806","516215","skywalker","Insurance","65.11","Life insurance"
"3807","516216","skywalker","Hospitality/Catering Industry","56.11","Restaurant activities"
"3808","516217","skywalker","Catering industry and hotels","56.22","Contract catering service activities and other food service activities"
"3809","516218","skywalker","Healthcare and Medical Services","86.1","Hospital activities"
"3810","516219","skywalker","Pharmaceuticals and Medical Aesthetics","96.22","Beauty care and other beauty treatment activities"
"3811","516220","skywalker","Healthcare/Medical Services","86.1","Hospital activities"
"3812","516221","skywalker","Healthcare/Medical Services","86.1","Hospital activities"
"3813","516222","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3814","516223","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3815","516224","skywalker","Hospitality or Hotel Management","79.9","Other reservation service and related activities"
"3816","516225","skywalker","Hospitality/Luxury Hotels","55.1","Hotels and similar accommodation"
"3817","516226","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3818","516227","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3819","516228","skywalker","Hospitality or Tourism","79.9","Other reservation service and related activities"
"3820","516229","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3821","516230","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3822","516231","skywalker","Exhibition Organization","82.3","Organisation of conventions and trade shows"
"3823","516232","skywalker","Retail","46.42","Wholesale of clothing and footwear"
"3824","516233","skywalker","Retail","46.42","Wholesale of clothing and footwear"
"3825","516234","skywalker","Business Software","62.1","Computer programming activities"
"3826","516235","skywalker","Hospitality Management Services","55.1","Hotels and similar accommodation"
"3827","516236","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3828","516237","skywalker","Food Industry","10.89","Manufacture of other food products n.e.c."
"3829","516238","skywalker","Food Sector","46.33","Wholesale of dairy products, eggs and edible oils and fats"
"3830","516239","skywalker","Healthcare/Beauty","96.22","Beauty care and other beauty treatment activities"
"3831","516240","skywalker","Fashion/Retail","46.45","Wholesale of perfume and cosmetics"
"3832","516241","skywalker","Fashion Retail","46.42","Wholesale of clothing and footwear"
"3833","516242","skywalker","Fashion Retail","46.42","Wholesale of clothing and footwear"
"3834","516243","skywalker","Fashion Retail","46.42","Wholesale of clothing and footwear"
"3835","516244","skywalker","Fashion Retail","46.42","Wholesale of clothing and footwear"
"3836","516245","skywalker","Fashion Retail","46.42","Wholesale of clothing and footwear"
"3837","516246","skywalker","Fashion Retail","46.42","Wholesale of clothing and footwear"
"3838","516247","skywalker","Food Service or Restaurant Industry","56.11","Restaurant activities"
"3839","516248","skywalker","Accounting/Finance","69.2","Accounting, bookkeeping and auditing activities; tax consultancy"
"3840","516249","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3841","516250","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3842","516251","skywalker","Industrial","28.93","Manufacture of machinery for food, beverage and tobacco processing"
"3843","516252","skywalker","Hospitality or Hotel Management","79.9","Other reservation service and related activities"
"3844","516253","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3845","516254","skywalker","Security Solutions","80.09","Security activities n.e.c."
"3846","516255","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3847","516256","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3848","516257","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"3849","516258","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3850","516259","skywalker","Hospitality/Resort","55.1","Hotels and similar accommodation"
"3851","516260","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3852","516261","skywalker","Hospitality or Tourism","79.9","Other reservation service and related activities"
"3853","516262","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3854","516263","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3855","516264","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3856","516265","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"3857","516266","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3858","516267","skywalker","Food and Beverage Industry","46.33","Wholesale of dairy products, eggs and edible oils and fats"
"3859","516268","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"3860","516269","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3861","516270","skywalker","Wine Production and Bottling","11.02","Manufacture of wine from grape"
"3862","516271","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3863","516272","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3864","516273","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3865","516274","skywalker","Food Industry","10.89","Manufacture of other food products n.e.c."
"3866","516275","skywalker","Food Service/Hospitality","56.11","Restaurant activities"
"3867","516276","skywalker","Food Service/Hospitality","56.11","Restaurant activities"
"3868","516277","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3869","516278","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
