"id","foreign_key_id","source","required_education_level","isced_level"
"3064","190248","careerjet","Bachelor's Degree (Accounting/Finance or related subject)","6"
"3065","190249","careerjet","High School Diploma","3"
"3066","190250","careerjet","Graduate/AEI/TEI/IEC","6"
"3067","190251","careerjet","Degree in Finance/Accounting or related sectors","6"
"3068","569194","jobfind",,
"3069","569195","jobfind",,
"3070","569196","jobfind",,
"3071","569197","jobfind",,
"3072","569198","jobfind",,
"3073","569199","jobfind","Bachelor's Degree in Mechanical Engineering","6"
"3074","569200","jobfind",,
"3075","569201","jobfind",,
"3076","569202","jobfind",,
"3077","569538","jobfind","Degree (AEI or TEI or IEC) CDL","6"
"3078","569539","jobfind","High School Diploma or equivalent","3"
"3079","569540","jobfind",,
"3080","569541","jobfind","Bachelor’s Degree","6"
"3081","569542","jobfind",,
"3082","569543","jobfind","Diploma I. X","3"
"3083","569544","jobfind","High School Diploma or equivalent","3"
"3084","569545","jobfind","High School Diploma","3"
"3085","569546","jobfind",,
"3086","569549","jobfind",,
"3087","569879","jobfind","Bachelor's Degree","6"
"3088","569880","jobfind",,
"3089","569881","jobfind",,
"3090","569882","jobfind",,
"3091","569883","jobfind",,
"3092","569884","jobfind","Bachelor’s Degree","6"
"3093","569885","jobfind",,
"3094","569886","jobfind",,
"3095","569887","jobfind",,
"3096","569888","jobfind",,
"3097","569889","jobfind",,
"3098","569891","jobfind",,
"3099","569892","jobfind",,
"3100","569903","jobfind",,
"3101","569906","jobfind",,
"3102","569907","jobfind",,
"3103","569908","jobfind",,
"3104","569909","jobfind",,
"3105","569910","jobfind",,
"3106","569911","jobfind",,
"3107","569914","jobfind",,
"3108","569923","jobfind",,
"3109","569924","jobfind","High school certificate","3"
"3110","569925","jobfind","Diploma (V category)","3"
"3111","569926","jobfind",,
"3112","569927","jobfind","High School Diploma or equivalent","3"
"3113","569928","jobfind","High School Certificate","3"
"3114","569929","jobfind",,
"3115","569932","jobfind","Degree in A.E.I/T.I or equivalent","3"
"3116","515044","skywalker",,
"3117","515494","skywalker",,
"3118","515495","skywalker",,
"3119","515496","skywalker",,
"3120","515497","skywalker","Bachelor’s Degree","6"
"3121","515498","skywalker",,
"3122","515499","skywalker","Bachelor’s Degree in Tourism and Hospitality","6"
"3123","515500","skywalker","Graduate in cooking school","5"
"3124","515501","skywalker","Student or graduate of art cooking school","4"
"3125","515502","skywalker","Not specified","0"
"3126","515503","skywalker","Diploma in Hospitality or Tourism Management","5"
"3127","515504","skywalker","Diploma in Hospitality or Tourism Management","5"
"3128","515506","skywalker","Not specified","0"
"3129","515520","skywalker",,
"3130","515601","skywalker",,
"3131","515663","skywalker",,
"3132","515695","skywalker",,
"3133","515701","skywalker",,
"3134","515713","skywalker",,
"3135","515714","skywalker",,
"3136","407881","kariera",,
"3137","407882","kariera",,
"3138","407883","kariera",,
"3139","407884","kariera","Bachelor’s Degree","6"
"3140","407885","kariera","High School Diploma or equivalent, with a degree in Bar or Tourist profession","3"
"3141","407886","kariera","Bachelor’s Degree","6"
"3142","407887","kariera","Bachelor’s Degree","6"
"3143","407888","kariera",,
"3144","407889","kariera",,
"3145","407890","kariera","High School Diploma","3"
"3146","407891","kariera","High School Diploma","3"
"3147","407892","kariera",,
"3148","407893","kariera","Secondary education certificate or alumni (AEI/TEI/EC)","3"
"3149","408321","kariera","Higher education degree","6"
"3150","408322","kariera",,
"3151","408323","kariera",,
"3152","408324","kariera",,
"3153","408325","kariera","Secondary education","3"
"3154","408326","kariera",,
"3155","408327","kariera","Bachelor’s Degree","6"
"3156","408328","kariera",,
"3157","408329","kariera","Degree in Marketing/Public Relations (desired) or equivalent","6"
"3158","408330","kariera",,
"3159","408331","kariera",,
"3160","408332","kariera",,
"3161","331388","jobseeker",,
"3162","331389","jobseeker",,
"3163","331390","jobseeker",,
"3164","331392","jobseeker",,
"3165","331394","jobseeker",,
"3166","331396","jobseeker",,
"3167","331397","jobseeker","Not specified","0"
"3168","331398","jobseeker",,
"3169","331399","jobseeker",,
"3170","331400","jobseeker",,
"3171","331401","jobseeker",,
"3172","331403","jobseeker",,
"3173","331404","jobseeker",,
"3174","331405","jobseeker",,
"3175","331409","jobseeker","High School Certificate, AEI/TEI degree preferred","3"
"3176","331410","jobseeker","Bachelor’s Degree","6"
"3177","331411","jobseeker","High School Diploma or Technological Institution Degree","3"
"3178","331414","jobseeker",,
"3179","331415","jobseeker",,
"3180","331416","jobseeker",,
"3181","271806","careernet",,
"3182","271807","careernet",,
"3183","271808","careernet","Bachelor’s Degree (Mechanical Engineering or Marine Engineering)","6"
"3184","271809","careernet","Bachelor’s Degree in Naval Architecture / Marine Engineering","6"
"3185","271810","careernet",,
"3186","271811","careernet","Bachelor’s Degree","6"
"3187","271812","careernet","Bachelor’s Degree","6"
"3188","271813","careernet",,
"3189","271814","careernet","Bachelor's Degree","6"
"3190","271815","careernet","Bachelor’s Degree","6"
"3191","271816","careernet","university degree","6"
"3192","271817","careernet","University/Polytechnic degree","6"
"3193","271818","careernet","Bachelor’s Degree (Mechanical Engineering) or equivalent","6"
"3194","271819","careernet","Bachelor’s Degree","6"
"3195","271820","careernet","Bachelor’s Degree (Mechanical Engineering)","6"
"3196","271821","careernet",,
"3197","271822","careernet","Bachelor’s Degree","6"
"3198","271823","careernet",,
"3199","271824","careernet",,
"3200","271825","careernet","Degree or relevant academic qualification","6"
"3201","271826","careernet","Academic Qualification","1"
"3202","271827","careernet","Bachelor’s Degree (Maritime Studies or equivalent)","6"
"3203","271828","careernet","Bachelor’s Degree (Mechanical Engineering or Merchant Marine)","6"
"3204","271829","careernet",,
"3205","271830","careernet","Bachelor’s Degree","6"
"3206","271831","careernet",,
"3207","271832","careernet",,
"3208","271833","careernet","Bachelor’s Degree or higher","6"
"3209","271834","careernet","Bachelor’s Degree (Accounting)","6"
"3210","271835","careernet",,
"3211","271836","careernet",,
"3212","271837","careernet","Naval architecture grade","3"
"3213","271972","careernet","Bachelor’s Degree","6"
"3214","271989","careernet","Alumni/High School / TEI/AEI","3"
"3215","271991","careernet",,
"3216","271992","careernet",,
"3217","271993","careernet","High school graduate/Sec/SEE","3"
"3218","271994","careernet","High School / TEI / AEI graduate","3"
"3219","271995","careernet","Not specified","0"
"3220","271996","careernet","Alumni/High School / TEI/AEI","3"
"3221","271997","careernet","High school / TEI / AEI","3"
"3222","271998","careernet","Alumni/High School / TEI/AEI","3"
"3223","190293","careerjet",,
"3224","190299","careerjet",,
"3225","190301","careerjet","Bachelor's Degree (Graduate/TEI/AEI)","6"
"3226","190302","careerjet","Degree in Engineering from Polytechnic School/AEI/ATEI/TEI Infrastructure Engineering or other related specialty","5"
"3227","190303","careerjet","High school graduates","3"
"3228","190305","careerjet","Bachelor’s Degree","6"
"3229","190307","careerjet","Graduate/High School diploma","3"
"3230","190308","careerjet",,
"3231","190309","careerjet",,
"3232","570222","jobfind","Bachelor’s Degree","6"
"3233","570224","jobfind",,
"3234","570225","jobfind",,
"3235","570232","jobfind",,
"3236","570260","jobfind",,
"3237","570271","jobfind","Graduates of nursing of all grades","3"
"3238","570272","jobfind",,
"3239","570276","jobfind",,
"3240","570277","jobfind","High School Diploma or equivalent","3"
"3241","570278","jobfind","Degree","6"
"3242","570279","jobfind","Doctoral degree (MD)","8"
"3243","570565","jobfind","Higher Education Degree","6"
"3244","570568","jobfind","Degree","6"
"3245","570569","jobfind",,
"3246","570570","jobfind",,
"3247","570571","jobfind",,
"3248","570572","jobfind",,
"3249","570573","jobfind",,
"3250","570576","jobfind",,
"3251","570577","jobfind","Graduate of a cooking school","3"
"3252","570578","jobfind",,
"3253","570580","jobfind",,
"3254","570581","jobfind",,
"3255","570582","jobfind",,
"3256","570583","jobfind",,
"3257","570586","jobfind",,
"3258","570587","jobfind",,
"3259","570589","jobfind",,
"3260","570590","jobfind",,
"3261","570591","jobfind",,
"3262","570592","jobfind",,
"3263","570593","jobfind",,
"3264","570594","jobfind",,
"3265","570595","jobfind",,
"3266","570597","jobfind",,
"3267","570598","jobfind",,
"3268","570600","jobfind",,
"3269","570601","jobfind",,
"3270","570602","jobfind","Bachelor’s Degree","6"
"3271","570603","jobfind",,
"3272","570605","jobfind",,
"3273","570606","jobfind","Discussable title of studies","0"
"3274","570608","jobfind",,
"3275","570610","jobfind","Bachelor’s Degree","6"
"3276","570614","jobfind",,
"3277","570616","jobfind",,
"3278","570618","jobfind",,
"3279","570620","jobfind",,
"3280","570622","jobfind","Faculty of Tourism qualifications","5"
"3281","570623","jobfind","Bachelor’s Degree or higher","6"
"3282","570624","jobfind",,
"3283","570626","jobfind","Diploma in Nursing (I or D)","3"
"3284","570627","jobfind","High School Diploma or equivalent","3"
"3285","570628","jobfind",,
"3286","570629","jobfind",,
"3287","570632","jobfind",,
"3288","570633","jobfind",,
"3289","570634","jobfind","High School Diploma","3"
"3290","570635","jobfind","Bachelor's Degree or Professional Diploma","6"
"3291","570636","jobfind",,
"3292","570637","jobfind",,
"3293","570638","jobfind","Bachelor’s Degree","6"
"3294","570639","jobfind","Secondary Education","3"
"3295","570640","jobfind","High School Diploma or equivalent","3"
"3296","570641","jobfind",,
"3297","570642","jobfind","Bachelor's degree or equivalent experience","6"
"3298","570643","jobfind","Bachelor’s Degree or equivalent diploma recognized by D.O.A.T.A.P.","6"
"3299","570644","jobfind",,
"3300","570645","jobfind",,
"3301","570646","jobfind",,
"3302","570647","jobfind",,
"3303","570652","jobfind",,
"3304","570655","jobfind","High School Diploma","3"
"3305","570657","jobfind",,
"3306","570660","jobfind","Bachelor's degree","6"
"3307","570661","jobfind",,
"3308","570664","jobfind",,
"3309","570667","jobfind",,
"3310","570668","jobfind",,
"3311","570671","jobfind",,
"3312","570672","jobfind",,
"3313","570674","jobfind","Bachelor’s Degree","6"
"3314","570680","jobfind",,
"3315","570681","jobfind","Not specified","0"
"3316","570683","jobfind",,
"3317","570690","jobfind",,
"3318","570691","jobfind",,
"3319","570693","jobfind",,
"3320","570694","jobfind","High School or Middle Education Certificate","3"
"3321","570695","jobfind",,
"3322","570696","jobfind","Diploma from EAA general or technical high school","3"
"3323","570697","jobfind",,
"3324","570698","jobfind","Bachelor’s Degree","6"
"3325","570700","jobfind","High School Diploma or equivalent","3"
"3326","570704","jobfind",,
"3327","570709","jobfind",,
"3328","570710","jobfind",,
"3329","570714","jobfind",,
"3330","570715","jobfind",,
"3331","570716","jobfind",,
"3332","570718","jobfind",,
"3333","570720","jobfind","Vocational High School Diploma","3"
"3334","570721","jobfind",,
"3335","570722","jobfind",,
"3336","570723","jobfind","Diploma","3"
"3337","570724","jobfind","Bachelor’s Degree in Fashion Design or related field","6"
"3338","570725","jobfind",,
"3339","570726","jobfind",,
"3340","570729","jobfind",,
"3341","570730","jobfind",,
"3342","570731","jobfind",,
"3343","570733","jobfind","High School Diploma","3"
"3344","570742","jobfind",,
"3345","570751","jobfind",,
"3346","570758","jobfind","Higher Education Degree","6"
"3347","570760","jobfind",,
"3348","570762","jobfind",,
"3349","570763","jobfind",,
"3350","570764","jobfind",,
"3351","570770","jobfind","High School Diploma or equivalent","3"
"3352","570771","jobfind",,
"3353","570772","jobfind","High School Diploma","3"
"3354","570775","jobfind","Bachelor's Degree (A.E.I./A.I.)","6"
"3355","570776","jobfind","High School Diploma","3"
"3356","570777","jobfind",,
"3357","570780","jobfind",,
"3358","570781","jobfind",,
"3359","570782","jobfind",,
"3360","570783","jobfind",,
"3361","570785","jobfind",,
"3362","570786","jobfind","High School Diploma","3"
"3363","570787","jobfind","Bachelor's Degree","6"
"3364","570788","jobfind",,
"3365","570789","jobfind","Bachelor's Degree","6"
"3366","570790","jobfind",,
"3367","570792","jobfind",,
"3368","570793","jobfind","High School Diploma","3"
"3369","570798","jobfind",,
"3370","570800","jobfind",,
"3371","570801","jobfind",,
"3372","570802","jobfind",,
"3373","570803","jobfind","Bachelor’s Degree or higher in Civil or Architect Engineering","6"
"3374","570804","jobfind","Bachelor’s Degree in Civil Engineering or Architecture","6"
"3375","570805","jobfind","Bachelor’s Degree in Electrical Engineering","6"
"3376","570807","jobfind",,
"3377","570808","jobfind",,
"3378","570809","jobfind",,
"3379","570811","jobfind","High School Diploma","3"
"3380","570816","jobfind",,
"3381","570819","jobfind",,
"3382","570822","jobfind",,
"3383","570823","jobfind",,
"3384","570824","jobfind","High School Diploma","3"
"3385","570825","jobfind","Degree in EK/T E I Aesthetics, Physiotherapy or related discipline","6"
"3386","570826","jobfind","Pre-service to sales of agricultural machinery or related equipment to be assessed","3"
"3387","570827","jobfind",,
"3388","570828","jobfind","Diploma","3"
"3389","570829","jobfind",,
"3390","570830","jobfind","Diploma in car engineering or equivalent","5"
"3391","570831","jobfind",,
"3392","570832","jobfind","High School Diploma or equivalent","3"
"3393","570838","jobfind","High School Diploma","3"
"3394","570839","jobfind","Bachelor’s Degree or equivalent","6"
"3395","570840","jobfind",,
"3396","570841","jobfind",,
"3397","570842","jobfind",,
"3398","570844","jobfind",,
"3399","570849","jobfind",,
"3400","570859","jobfind",,
"3401","570860","jobfind","High School Diploma","3"
"3402","570871","jobfind",,
"3403","570876","jobfind",,
"3404","570879","jobfind",,
"3405","570881","jobfind",,
"3406","570882","jobfind",,
"3407","570883","jobfind",,
"3408","570884","jobfind",,
"3409","570885","jobfind",,
"3410","570892","jobfind",,
"3411","570893","jobfind","Degree in Tourist Direction","6"
"3412","570895","jobfind",,
"3413","570901","jobfind","Bachelor’s Degree","6"
"3414","570906","jobfind",,
"3415","570910","jobfind",,
"3416","570911","jobfind",,
"3417","570912","jobfind",,
"3418","570913","jobfind","Bachelor’s Degree","6"
"3419","570914","jobfind","Degree in Technology","6"
"3420","570916","jobfind",,
"3421","570918","jobfind",,
"3422","570920","jobfind","High School Diploma","3"
"3423","570921","jobfind","Bachelor’s Degree (in Mechanical or Electrical Engineering)","6"
"3424","570923","jobfind",,
"3425","570924","jobfind",,
"3426","570926","jobfind",,
"3427","570927","jobfind",,
"3428","570928","jobfind",,
"3429","570929","jobfind",,
"3430","570934","jobfind","Computer/Computer Science/related industry experience","5"
"3431","570935","jobfind",,
"3432","570937","jobfind","Bachelor's Degree","6"
"3433","570940","jobfind","Degree or Diploma in Tourism or Hospitality (assessed)","6"
"3434","570941","jobfind",,
"3435","570942","jobfind","Not specified","0"
"3436","570944","jobfind",,
"3437","570945","jobfind","Bachelor’s Degree","6"
"3438","570946","jobfind","R.D. degree in Nursing","6"
"3439","570949","jobfind",,
"3440","570950","jobfind","Bachelor's degree","6"
"3441","570953","jobfind","Not specified","0"
"3442","570958","jobfind",,
"3443","570960","jobfind","Bachelor’s Degree (A.E.I. - T.E.I.)","6"
"3444","570962","jobfind","High school graduate/EQL/ EQA DYP A/I E","3"
"3445","570963","jobfind",,
"3446","570964","jobfind","Bachelor’s Degree or equivalent experience","6"
"3447","570965","jobfind",,
"3448","570966","jobfind",,
"3449","570967","jobfind","Bachelor's Degree (or equivalent)","6"
"3450","570968","jobfind",,
"3451","570969","jobfind","BSc in Finance/Accounting","6"
"3452","570970","jobfind","High School Diploma","3"
"3453","570971","jobfind",,
"3454","570974","jobfind",,
"3455","570976","jobfind",,
"3456","570978","jobfind","High School Diploma or equivalent (not specified)","3"
"3457","570980","jobfind",,
"3458","570981","jobfind",,
"3459","570982","jobfind",,
"3460","570984","jobfind",,
"3461","570986","jobfind",,
"3462","570987","jobfind",,
"3463","570988","jobfind",,
"3464","570989","jobfind",,
"3465","570990","jobfind",,
"3466","570991","jobfind",,
"3467","570993","jobfind",,
"3468","570994","jobfind",,
"3469","570995","jobfind",,
"3470","570996","jobfind",,
"3471","570997","jobfind",,
"3472","570998","jobfind",,
"3473","570999","jobfind",,
"3474","571000","jobfind","Bachelor’s Degree (Economic or Accounting direction)","6"
"3475","571001","jobfind","Bachelor’s Degree","6"
"3476","571002","jobfind",,
"3477","571003","jobfind",,
"3478","571004","jobfind",,
"3479","571008","jobfind","High School Diploma (Degree of Electrician)","3"
"3480","571009","jobfind","High School Diploma or equivalent (considering the graduate of art cooking school)","3"
"3481","571012","jobfind","Diploma (2nd class)","3"
"3482","571014","jobfind","Bachelor's Degree","6"
"3483","571015","jobfind","Bachelor’s Degree","6"
"3484","571016","jobfind","Degree in refrigerant","6"
"3485","571018","jobfind","High School Diploma","3"
"3486","571019","jobfind",,
"3487","571020","jobfind",,
"3488","571022","jobfind","Bachelor’s Degree (in Physiotherapy)","6"
"3489","571023","jobfind",,
"3490","571024","jobfind",,
"3491","571025","jobfind",,
"3492","571026","jobfind","Bachelor's Degree (A.E.I.T. E.I.I.E.K.)","6"
"3493","571040","jobfind",,
"3494","571041","jobfind",,
"3495","571042","jobfind",,
"3496","571043","jobfind",,
"3497","571044","jobfind","Bachelor's Degree","6"
"3498","571046","jobfind",,
"3499","571048","jobfind","Diploma in Architectural or Civil Engineering","5"
"3500","571049","jobfind","T or P (Civil Engineering)","5"
"3501","571051","jobfind","Bachelor’s Degree","6"
"3502","571053","jobfind",,
"3503","571054","jobfind",,
"3504","571055","jobfind","Bachelor’s Degree","6"
"3505","571056","jobfind",,
"3506","571057","jobfind",,
"3507","571058","jobfind",,
"3508","571059","jobfind","Diploma C","3"
"3509","571060","jobfind","Bachelor's Degree","6"
"3510","571061","jobfind","Degree (specifically, Lifeguard degree)","3"
"3511","571062","jobfind",,
"3512","571065","jobfind",,
"3513","571066","jobfind",,
"3514","571070","jobfind",,
"3515","571074","jobfind",,
"3516","571077","jobfind",,
"3517","571078","jobfind",,
"3518","571079","jobfind",,
"3519","571080","jobfind",,
"3520","571082","jobfind",,
"3521","571083","jobfind","Bachelor’s Degree or higher","6"
"3522","571084","jobfind",,
"3523","571085","jobfind",,
"3524","571087","jobfind","Bachelor's Degree","6"
"3525","571088","jobfind",,
"3526","571089","jobfind",,
"3527","571090","jobfind","Bachelor's Degree (A.E.I. or T.E.I.)","6"
"3528","571094","jobfind",,
"3529","571096","jobfind","High School Diploma","3"
"3530","571097","jobfind",,
"3531","571098","jobfind",,
"3532","571099","jobfind","After completion of education","0"
"3533","571101","jobfind",,
"3534","571102","jobfind",,
"3535","571104","jobfind",,
"3536","571105","jobfind",,
"3537","571106","jobfind","Graduate degree","6"
"3538","571107","jobfind",,
"3539","571108","jobfind","High School Diploma or equivalent","3"
"3540","571109","jobfind",,
"3541","571110","jobfind",,
"3542","571111","jobfind","Graduate/High School or Technical School","3"
"3543","571112","jobfind","High School Diploma","3"
"3544","571113","jobfind",,
"3545","571115","jobfind",,
"3546","571116","jobfind",,
"3547","571117","jobfind",,
"3548","571118","jobfind",,
"3549","571119","jobfind",,
"3550","571120","jobfind","Bachelor's Degree","6"
"3551","571121","jobfind",,
"3552","571122","jobfind",,
"3553","571123","jobfind",,
"3554","571125","jobfind",,
"3555","571126","jobfind",,
"3556","571128","jobfind",,
"3557","571129","jobfind","High School Diploma or equivalent, with a degree in Hospitality Management considered an asset","3"
"3558","571131","jobfind","N/A (Unable to determine education level)","5"
"3559","571132","jobfind",,
"3560","571133","jobfind","High School Diploma or equivalent","3"
"3561","571134","jobfind","Bachelor’s Degree (in Pastry Techniques)","6"
"3562","571137","jobfind",,
"3563","571140","jobfind",,
"3564","571141","jobfind","Permanent education","3"
"3565","571142","jobfind",,
"3566","571143","jobfind",,
"3567","571146","jobfind",,
"3568","571147","jobfind","High School Diploma","3"
"3569","571148","jobfind",,
"3570","571151","jobfind",,
"3571","571152","jobfind","Bachelor’s Degree or equivalent experience","6"
"3572","571153","jobfind",,
"3573","571154","jobfind","High School Diploma or Equivalent","3"
"3574","571155","jobfind",,
"3575","571156","jobfind","High School Graduate","3"
"3576","571158","jobfind","Basic Education / Technical School","2"
"3577","571160","jobfind",,
"3578","571161","jobfind",,
"3579","571162","jobfind",,
"3580","571163","jobfind",,
"3581","571164","jobfind",,
"3582","571165","jobfind","Bachelor's Degree","6"
"3583","571168","jobfind","Degree in obstetrics","6"
"3584","571169","jobfind",,
"3585","571170","jobfind","Degree in Electrical and Mechanical Engineering","6"
"3586","571171","jobfind","Bachelor’s Degree","6"
"3587","571172","jobfind",,
"3588","571173","jobfind","Degree in A.E.I. or T.E.I.","6"
"3589","571174","jobfind",,
"3590","571175","jobfind",,
"3591","571176","jobfind","Degree in Greek or Foreign Tourism School","3"
"3592","571177","jobfind",,
"3593","571178","jobfind","Diploma of the Second Category","3"
"3594","571179","jobfind",,
"3595","571182","jobfind",,
"3596","571183","jobfind",,
"3597","571184","jobfind","Degree in Greek or Foreign Tourism School","3"
"3598","571185","jobfind",,
"3599","571187","jobfind",,
"3600","571190","jobfind",,
"3601","571191","jobfind",,
"3602","571193","jobfind",,
"3603","571196","jobfind",,
"3604","571197","jobfind",,
"3605","571198","jobfind",,
"3606","571199","jobfind",,
"3607","571200","jobfind",,
"3608","571202","jobfind",,
"3609","571204","jobfind",,
"3610","571205","jobfind",,
"3611","571206","jobfind",,
"3612","571207","jobfind","Not specified","0"
"3613","571209","jobfind",,
"3614","571210","jobfind",,
"3615","571212","jobfind",,
"3616","571213","jobfind",,
"3617","571214","jobfind","Diploma holder","3"
"3618","571215","jobfind",,
"3619","571216","jobfind",,
"3620","571218","jobfind","Graduate school of cooking art","6"
"3621","571219","jobfind",,
"3622","571221","jobfind","Diploma V Category","3"
"3623","571223","jobfind",,
"3624","571224","jobfind","High School Graduate Diploma","3"
"3625","571225","jobfind",,
"3626","571226","jobfind",,
"3627","571229","jobfind",,
"3628","571230","jobfind",,
"3629","571231","jobfind","Bachelor’s Degree","6"
"3630","571233","jobfind",,
"3631","571234","jobfind",,
"3632","571236","jobfind",,
"3633","571239","jobfind","Bachelor's Degree","6"
"3634","571241","jobfind",,
"3635","571242","jobfind","Graduate degree (J.E./T.E.I./A.E.I.)","6"
"3636","571244","jobfind",,
"3637","571245","jobfind",,
"3638","571246","jobfind",,
"3639","571247","jobfind",,
"3640","571248","jobfind","Not specified, but likely Bachelor’s Degree","6"
"3641","571249","jobfind",,
"3642","571250","jobfind",,
"3643","571251","jobfind","Technical degree or diploma","5"
"3644","571252","jobfind","Diploma","3"
"3645","571253","jobfind",,
"3646","571254","jobfind",,
"3647","571256","jobfind","Diploma","3"
"3648","571257","jobfind",,
"3649","571258","jobfind","Graduate degree","7"
"3650","571259","jobfind","High School Diploma","3"
"3651","571261","jobfind","Bachelor's Degree","6"
"3652","515719","skywalker",,
"3653","515720","skywalker",,
"3654","515721","skywalker",,
"3655","515722","skywalker",,
"3656","515723","skywalker",,
"3657","515724","skywalker","Bachelor’s Degree","6"
"3658","515725","skywalker","Lifeguard school degree","3"
"3659","515726","skywalker","Degree in Cooking","5"
"3660","515727","skywalker","Degree in Cooking","5"
"3661","515728","skywalker","Degree in cooking","5"
"3662","515729","skywalker",,
"3663","515730","skywalker",,
"3664","515731","skywalker",,
"3665","515944","skywalker","Bachelor’s Degree","6"
"3666","515945","skywalker",,
"3667","515946","skywalker","Bachelor’s Degree (preferably in Hospitality or Travel/Tourism)","6"
"3668","515947","skywalker",,
"3669","515948","skywalker","No specific education level mentioned","0"
"3670","515949","skywalker","High School Diploma or equivalent","3"
"3671","515950","skywalker","High school diploma and Faculty of Cooking degree","3"
"3672","515951","skywalker","High School Certificate","3"
"3673","515952","skywalker","High School Diploma or equivalent","3"
"3674","515953","skywalker","Degree or equivalent","6"
"3675","515954","skywalker","High School Certificate","3"
"3676","515955","skywalker","Degree or equivalent","6"
"3677","515956","skywalker","Doctoral degree","8"
"3678","515957","skywalker","High School Diploma","3"
"3679","515958","skywalker","Bachelor’s Degree","6"
"3680","515959","skywalker",,
"3681","515960","skywalker",,
"3682","515961","skywalker",,
"3683","515962","skywalker","WSET Level 2 or Oenology degree","3"
"3684","515963","skywalker","Bachelor's degree","6"
"3685","515964","skywalker","Degree in Fashion Design or Related Subject","6"
"3686","515965","skywalker",,
"3687","515967","skywalker",,
"3688","515968","skywalker",,
"3689","515969","skywalker",,
"3690","515970","skywalker",,
"3691","515971","skywalker",,
"3692","515972","skywalker",,
"3693","515973","skywalker",,
"3694","515974","skywalker","Bachelor's Degree","6"
"3695","515975","skywalker","Bachelor’s Degree in Hospitality/Tourism","6"
"3696","515976","skywalker",,
"3697","515977","skywalker",,
"3698","515978","skywalker","Bachelor’s Degree","6"
"3699","515979","skywalker","High school diploma or equivalent","3"
"3700","515980","skywalker",,
"3701","515981","skywalker","Degree in Hospitality/Tourism (optional)","6"
"3702","515982","skywalker","Bachelor’s Degree in Hospitality/Tourism","6"
"3703","515983","skywalker","High School Diploma","3"
"3704","515984","skywalker",,
"3705","515985","skywalker","High School Diploma","3"
"3706","515986","skywalker",,
"3707","515987","skywalker","Bachelor's Degree","6"
"3708","515988","skywalker","Culinary education or relevant certification","3"
"3709","515989","skywalker",,
"3710","515990","skywalker",,
"3711","515991","skywalker","Diploma from School of Electrology","3"
"3712","515992","skywalker",,
"3713","515993","skywalker","Cooking School Graduate","3"
"3714","515994","skywalker",,
"3715","515995","skywalker","Bachelor's Degree (in Hospitality / Tourism)","6"
"3716","515996","skywalker",,
"3717","515997","skywalker",,
"3718","515998","skywalker",,
"3719","515999","skywalker","High School Diploma or equivalent, Degree in Hospitality/Tourism desirable","3"
"3720","516000","skywalker","Not specified","0"
"3721","516001","skywalker",,
"3722","516002","skywalker","High School Diploma or equivalent","3"
"3723","516003","skywalker",,
"3724","516004","skywalker","Bachelor's Degree","6"
"3725","516005","skywalker",,
"3726","516006","skywalker",,
"3727","516007","skywalker","Degree/Diploma in Spa/Physiotherapy","3"
"3728","516008","skywalker","Hospitality education","3"
"3729","516009","skywalker","Bachelor's Degree","6"
"3730","516010","skywalker",,
"3731","516011","skywalker",,
"3732","516012","skywalker","Not specified, but education and specialization related to the subject is required","3"
"3733","516013","skywalker","On the subject (no specific level mentioned)","0"
"3734","516014","skywalker",,
"3735","516015","skywalker",,
"3736","516016","skywalker","Degree in Hospitality/Tourism (asset)","6"
"3737","516017","skywalker",,
"3738","516018","skywalker",,
"3739","516019","skywalker","Bachelor's Degree (or equivalent)","6"
"3740","516020","skywalker","Higher Education and Vocational Training","5"
"3741","516021","skywalker","Not specified","0"
"3742","516022","skywalker","Bachelor's Degree (BSC)","6"
"3743","516023","skywalker",,
"3744","516024","skywalker",,
"3745","516092","skywalker",,
"3746","516167","skywalker",,
"3747","516168","skywalker",,
"3748","516169","skywalker",,
"3749","516170","skywalker",,
"3750","516171","skywalker",,
"3751","516172","skywalker","Degree in Cooking Art","5"
"3752","516173","skywalker","Degree/Certification in Tourism Studies/Hospitality/Beverage","6"
"3753","516174","skywalker",,
"3754","516175","skywalker","Bachelor's Degree","6"
"3755","516176","skywalker","Degree/Diploma on Tourism Management or equivalent","6"
"3756","516177","skywalker","Culinary education or relevant certification","3"
"3757","516178","skywalker","Pastry degree","5"
"3758","516179","skywalker",,
"3759","516180","skywalker","Bachelor's Degree","6"
"3760","516181","skywalker","Not specified","0"
"3761","516182","skywalker",,
"3762","516183","skywalker",,
"3763","516184","skywalker","High School Diploma or equivalent, Cooking school graduate preferred","3"
"3764","516185","skywalker",,
"3765","516186","skywalker",,
"3766","516187","skywalker","High School Diploma or Qualified Equivalent","3"
"3767","516194","skywalker","Graduate/School of Cooks","3"
"3768","516198","skywalker",,
"3769","516199","skywalker",,
"3770","516200","skywalker","Bachelor’s Degree (in Cooking Art)","6"
"3771","516201","skywalker",,
"3772","516202","skywalker",,
"3773","516203","skywalker","Degree in Cooking","5"
"3774","516204","skywalker",,
"3775","516205","skywalker",,
"3776","516206","skywalker",,
"3777","516207","skywalker",,
"3778","516208","skywalker",,
"3779","516209","skywalker","Higher Education","6"
"3780","516210","skywalker",,
"3781","516211","skywalker","High School Certificate","3"
"3782","516212","skywalker","High School Certificate","3"
"3783","516213","skywalker","Diploma or Higher/Graduate Diploma","5"
